messageId,temperature,humidity,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,IoTHub,ProcessedTime,RecordDateTS,Recorddate,RecordTime,RecordTimeHr
948,27.60000038,46.09999847,7/26/2019 1:45:31 AM,3,7/26/2019 1:45:31 AM,Record,7/26/2019 1:45:32 AM,7/26/2019 1:45:32 AM,2019-07-26,1:45:32,1
949,27.60000038,46.20000076,7/26/2019 1:45:32 AM,3,7/26/2019 1:45:32 AM,Record,7/26/2019 1:45:33 AM,7/26/2019 1:45:33 AM,2019-07-26,1:45:33,1
951,27.60000038,46.09999847,7/26/2019 1:45:35 AM,3,7/26/2019 1:45:35 AM,Record,7/26/2019 1:45:35 AM,7/26/2019 1:45:35 AM,2019-07-26,1:45:35,1
955,27.60000038,46,7/26/2019 1:45:40 AM,3,7/26/2019 1:45:40 AM,Record,7/26/2019 1:45:41 AM,7/26/2019 1:45:41 AM,2019-07-26,1:45:41,1
961,27.5,46,7/26/2019 1:45:48 AM,3,7/26/2019 1:45:48 AM,Record,7/26/2019 1:45:48 AM,7/26/2019 1:45:48 AM,2019-07-26,1:45:48,1
962,27.60000038,46.09999847,7/26/2019 1:45:49 AM,3,7/26/2019 1:45:49 AM,Record,7/26/2019 1:45:50 AM,7/26/2019 1:45:50 AM,2019-07-26,1:45:50,1
963,27.60000038,46,7/26/2019 1:45:50 AM,3,7/26/2019 1:45:50 AM,Record,7/26/2019 1:45:51 AM,7/26/2019 1:45:51 AM,2019-07-26,1:45:51,1
965,27.60000038,46.09999847,7/26/2019 1:45:53 AM,3,7/26/2019 1:45:53 AM,Record,7/26/2019 1:45:54 AM,7/26/2019 1:45:54 AM,2019-07-26,1:45:54,1
966,27.60000038,46,7/26/2019 1:45:54 AM,3,7/26/2019 1:45:54 AM,Record,7/26/2019 1:45:55 AM,7/26/2019 1:45:55 AM,2019-07-26,1:45:55,1
970,27.60000038,45.90000153,7/26/2019 1:45:59 AM,3,7/26/2019 1:45:59 AM,Record,7/26/2019 1:46:00 AM,7/26/2019 1:46:00 AM,2019-07-26,1:46:00,1
971,27.60000038,46.20000076,7/26/2019 1:46:01 AM,3,7/26/2019 1:46:00 AM,Record,7/26/2019 1:46:01 AM,7/26/2019 1:46:01 AM,2019-07-26,1:46:01,1
973,27.5,46.29999924,7/26/2019 1:46:03 AM,3,7/26/2019 1:46:03 AM,Record,7/26/2019 1:46:04 AM,7/26/2019 1:46:04 AM,2019-07-26,1:46:04,1
974,27.60000038,46.29999924,7/26/2019 1:46:04 AM,3,7/26/2019 1:46:04 AM,Record,7/26/2019 1:46:05 AM,7/26/2019 1:46:05 AM,2019-07-26,1:46:05,1
975,27.60000038,46.20000076,7/26/2019 1:46:06 AM,3,7/26/2019 1:46:05 AM,Record,7/26/2019 1:46:06 AM,7/26/2019 1:46:06 AM,2019-07-26,1:46:06,1
976,27.5,46.20000076,7/26/2019 1:46:07 AM,3,7/26/2019 1:46:07 AM,Record,7/26/2019 1:46:07 AM,7/26/2019 1:46:07 AM,2019-07-26,1:46:07,1
977,27.5,46.09999847,7/26/2019 1:46:08 AM,3,7/26/2019 1:46:08 AM,Record,7/26/2019 1:46:09 AM,7/26/2019 1:46:09 AM,2019-07-26,1:46:09,1
978,27.60000038,46,7/26/2019 1:46:09 AM,3,7/26/2019 1:46:09 AM,Record,7/26/2019 1:46:10 AM,7/26/2019 1:46:10 AM,2019-07-26,1:46:10,1
979,27.5,46,7/26/2019 1:46:11 AM,3,7/26/2019 1:46:10 AM,Record,7/26/2019 1:46:11 AM,7/26/2019 1:46:11 AM,2019-07-26,1:46:11,1
980,27.5,46.09999847,7/26/2019 1:46:12 AM,3,7/26/2019 1:46:12 AM,Record,7/26/2019 1:46:12 AM,7/26/2019 1:46:12 AM,2019-07-26,1:46:12,1
981,27.5,46,7/26/2019 1:46:13 AM,3,7/26/2019 1:46:13 AM,Record,7/26/2019 1:46:14 AM,7/26/2019 1:46:14 AM,2019-07-26,1:46:14,1
982,27.5,45.90000153,7/26/2019 1:46:14 AM,3,7/26/2019 1:46:14 AM,Record,7/26/2019 1:46:15 AM,7/26/2019 1:46:15 AM,2019-07-26,1:46:15,1
983,27.5,45.79999924,7/26/2019 1:46:16 AM,3,7/26/2019 1:46:16 AM,Record,7/26/2019 1:46:16 AM,7/26/2019 1:46:16 AM,2019-07-26,1:46:16,1
984,27.5,45.70000076,7/26/2019 1:46:17 AM,3,7/26/2019 1:46:17 AM,Record,7/26/2019 1:46:17 AM,7/26/2019 1:46:17 AM,2019-07-26,1:46:17,1
985,27.5,45.79999924,7/26/2019 1:46:18 AM,3,7/26/2019 1:46:18 AM,Record,7/26/2019 1:46:19 AM,7/26/2019 1:46:19 AM,2019-07-26,1:46:19,1
988,27.5,45.70000076,7/26/2019 1:46:22 AM,3,7/26/2019 1:46:22 AM,Record,7/26/2019 1:46:22 AM,7/26/2019 1:46:22 AM,2019-07-26,1:46:22,1
993,27.39999962,45.79999924,7/26/2019 1:46:28 AM,3,7/26/2019 1:46:28 AM,Record,7/26/2019 1:46:29 AM,7/26/2019 1:46:29 AM,2019-07-26,1:46:29,1
994,27.39999962,45.70000076,7/26/2019 1:46:29 AM,3,7/26/2019 1:46:29 AM,Record,7/26/2019 1:46:30 AM,7/26/2019 1:46:30 AM,2019-07-26,1:46:30,1
996,27.5,45.70000076,7/26/2019 1:46:32 AM,3,7/26/2019 1:46:32 AM,Record,7/26/2019 1:46:33 AM,7/26/2019 1:46:33 AM,2019-07-26,1:46:33,1
997,27.39999962,45.70000076,7/26/2019 1:46:33 AM,3,7/26/2019 1:46:33 AM,Record,7/26/2019 1:46:34 AM,7/26/2019 1:46:34 AM,2019-07-26,1:46:34,1
998,27.39999962,45.59999847,7/26/2019 1:46:34 AM,3,7/26/2019 1:46:34 AM,Record,7/26/2019 1:46:35 AM,7/26/2019 1:46:35 AM,2019-07-26,1:46:35,1
999,27.5,45.70000076,7/26/2019 1:46:36 AM,3,7/26/2019 1:46:36 AM,Record,7/26/2019 1:46:36 AM,7/26/2019 1:46:36 AM,2019-07-26,1:46:36,1
1001,27.39999962,45.79999924,7/26/2019 1:46:38 AM,3,7/26/2019 1:46:38 AM,Record,7/26/2019 1:46:39 AM,7/26/2019 1:46:39 AM,2019-07-26,1:46:39,1
1002,27.39999962,45.70000076,7/26/2019 1:46:40 AM,3,7/26/2019 1:46:40 AM,Record,7/26/2019 1:46:40 AM,7/26/2019 1:46:40 AM,2019-07-26,1:46:40,1
1004,27.5,45.70000076,7/26/2019 1:46:42 AM,3,7/26/2019 1:46:42 AM,Record,7/26/2019 1:46:43 AM,7/26/2019 1:46:43 AM,2019-07-26,1:46:43,1
1006,27.5,45.79999924,7/26/2019 1:46:45 AM,3,7/26/2019 1:46:45 AM,Record,7/26/2019 1:46:45 AM,7/26/2019 1:46:45 AM,2019-07-26,1:46:45,1
1007,27.39999962,45.59999847,7/26/2019 1:46:46 AM,3,7/26/2019 1:46:46 AM,Record,7/26/2019 1:46:46 AM,7/26/2019 1:46:46 AM,2019-07-26,1:46:46,1
1008,27.5,45.59999847,7/26/2019 1:46:47 AM,3,7/26/2019 1:46:47 AM,Record,7/26/2019 1:46:48 AM,7/26/2019 1:46:48 AM,2019-07-26,1:46:48,1
1011,27.39999962,45.5,7/26/2019 1:46:51 AM,3,7/26/2019 1:46:51 AM,Record,7/26/2019 1:46:51 AM,7/26/2019 1:46:51 AM,2019-07-26,1:46:51,1
1014,27.5,45.40000153,7/26/2019 1:46:55 AM,3,7/26/2019 1:46:55 AM,Record,7/26/2019 1:46:55 AM,7/26/2019 1:46:55 AM,2019-07-26,1:46:55,1
1016,27.39999962,45.40000153,7/26/2019 1:46:57 AM,3,7/26/2019 1:46:57 AM,Record,7/26/2019 1:46:58 AM,7/26/2019 1:46:58 AM,2019-07-26,1:46:58,1
1017,27.5,45.40000153,7/26/2019 1:46:58 AM,3,7/26/2019 1:46:58 AM,Record,7/26/2019 1:46:59 AM,7/26/2019 1:46:59 AM,2019-07-26,1:46:59,1
1018,27.39999962,45.29999924,7/26/2019 1:47:00 AM,3,7/26/2019 1:47:00 AM,Record,7/26/2019 1:47:00 AM,7/26/2019 1:47:00 AM,2019-07-26,1:47:00,1
1019,27.39999962,45.40000153,7/26/2019 1:47:01 AM,3,7/26/2019 1:47:01 AM,Record,7/26/2019 1:47:02 AM,7/26/2019 1:47:02 AM,2019-07-26,1:47:02,1
1020,27.5,45.40000153,7/26/2019 1:47:02 AM,3,7/26/2019 1:47:02 AM,Record,7/26/2019 1:47:03 AM,7/26/2019 1:47:03 AM,2019-07-26,1:47:03,1
1021,27.5,45.29999924,7/26/2019 1:47:03 AM,3,7/26/2019 1:47:03 AM,Record,7/26/2019 1:47:04 AM,7/26/2019 1:47:04 AM,2019-07-26,1:47:04,1
1025,27.5,45.20000076,7/26/2019 1:47:09 AM,3,7/26/2019 1:47:08 AM,Record,7/26/2019 1:47:09 AM,7/26/2019 1:47:09 AM,2019-07-26,1:47:09,1
1026,27.39999962,45.20000076,7/26/2019 1:47:10 AM,3,7/26/2019 1:47:10 AM,Record,7/26/2019 1:47:10 AM,7/26/2019 1:47:10 AM,2019-07-26,1:47:10,1
1032,27.39999962,45.09999847,7/26/2019 1:47:18 AM,3,7/26/2019 1:47:17 AM,Record,7/26/2019 1:47:18 AM,7/26/2019 1:47:18 AM,2019-07-26,1:47:18,1
1034,27.29999924,45.09999847,7/26/2019 1:47:20 AM,3,7/26/2019 1:47:20 AM,Record,7/26/2019 1:47:20 AM,7/26/2019 1:47:20 AM,2019-07-26,1:47:20,1
1035,27.39999962,45.09999847,7/26/2019 1:47:21 AM,3,7/26/2019 1:47:21 AM,Record,7/26/2019 1:47:22 AM,7/26/2019 1:47:22 AM,2019-07-26,1:47:22,1
1038,27.39999962,45.20000076,7/26/2019 1:47:25 AM,3,7/26/2019 1:47:25 AM,Record,7/26/2019 1:47:26 AM,7/26/2019 1:47:26 AM,2019-07-26,1:47:26,1
1039,27.39999962,45.09999847,7/26/2019 1:47:26 AM,3,7/26/2019 1:47:26 AM,Record,7/26/2019 1:47:27 AM,7/26/2019 1:47:27 AM,2019-07-26,1:47:27,1
1042,27.39999962,45.20000076,7/26/2019 1:47:30 AM,3,7/26/2019 1:47:30 AM,Record,7/26/2019 1:47:31 AM,7/26/2019 1:47:31 AM,2019-07-26,1:47:31,1
1043,27.39999962,45.09999847,7/26/2019 1:47:31 AM,3,7/26/2019 1:47:31 AM,Record,7/26/2019 1:47:32 AM,7/26/2019 1:47:32 AM,2019-07-26,1:47:32,1
1045,27.39999962,45.20000076,7/26/2019 1:47:34 AM,3,7/26/2019 1:47:34 AM,Record,7/26/2019 1:47:34 AM,7/26/2019 1:47:34 AM,2019-07-26,1:47:34,1
1046,27.39999962,45.09999847,7/26/2019 1:47:35 AM,3,7/26/2019 1:47:35 AM,Record,7/26/2019 1:47:35 AM,7/26/2019 1:47:35 AM,2019-07-26,1:47:35,1
1047,27.39999962,45,7/26/2019 1:47:36 AM,3,7/26/2019 1:47:36 AM,Record,7/26/2019 1:47:37 AM,7/26/2019 1:47:37 AM,2019-07-26,1:47:37,1
1048,27.29999924,45.09999847,7/26/2019 1:47:38 AM,3,7/26/2019 1:47:37 AM,Record,7/26/2019 1:47:38 AM,7/26/2019 1:47:38 AM,2019-07-26,1:47:38,1
1050,27.39999962,45.09999847,7/26/2019 1:47:40 AM,3,7/26/2019 1:47:40 AM,Record,7/26/2019 1:47:41 AM,7/26/2019 1:47:41 AM,2019-07-26,1:47:41,1
1054,27.39999962,45,7/26/2019 1:47:45 AM,3,7/26/2019 1:47:45 AM,Record,7/26/2019 1:47:46 AM,7/26/2019 1:47:46 AM,2019-07-26,1:47:46,1
1055,27.39999962,45.20000076,7/26/2019 1:47:46 AM,3,7/26/2019 1:47:46 AM,Record,7/26/2019 1:47:47 AM,7/26/2019 1:47:47 AM,2019-07-26,1:47:47,1
1056,27.39999962,45.09999847,7/26/2019 1:47:48 AM,3,7/26/2019 1:47:47 AM,Record,7/26/2019 1:47:48 AM,7/26/2019 1:47:48 AM,2019-07-26,1:47:48,1
1057,27.29999924,45.09999847,7/26/2019 1:47:49 AM,3,7/26/2019 1:47:49 AM,Record,7/26/2019 1:47:49 AM,7/26/2019 1:47:49 AM,2019-07-26,1:47:49,1
1059,27.39999962,45.09999847,7/26/2019 1:47:51 AM,3,7/26/2019 1:47:51 AM,Record,7/26/2019 1:47:52 AM,7/26/2019 1:47:52 AM,2019-07-26,1:47:52,1
1061,27.29999924,45,7/26/2019 1:47:54 AM,3,7/26/2019 1:47:54 AM,Record,7/26/2019 1:47:54 AM,7/26/2019 1:47:54 AM,2019-07-26,1:47:54,1
1062,27.39999962,45.09999847,7/26/2019 1:47:55 AM,3,7/26/2019 1:47:55 AM,Record,7/26/2019 1:47:56 AM,7/26/2019 1:47:56 AM,2019-07-26,1:47:56,1
1066,27.39999962,45,7/26/2019 1:48:00 AM,3,7/26/2019 1:48:00 AM,Record,7/26/2019 1:48:01 AM,7/26/2019 1:48:01 AM,2019-07-26,1:48:01,1
1067,27.39999962,45.09999847,7/26/2019 1:48:01 AM,3,7/26/2019 1:48:01 AM,Record,7/26/2019 1:48:02 AM,7/26/2019 1:48:02 AM,2019-07-26,1:48:02,1
1069,27.29999924,45,7/26/2019 1:48:04 AM,3,7/26/2019 1:48:04 AM,Record,7/26/2019 1:48:04 AM,7/26/2019 1:48:04 AM,2019-07-26,1:48:04,1
1073,27.39999962,45,7/26/2019 1:48:09 AM,3,7/26/2019 1:48:09 AM,Record,7/26/2019 1:48:09 AM,7/26/2019 1:48:09 AM,2019-07-26,1:48:09,1
1074,27.39999962,44.90000153,7/26/2019 1:48:10 AM,3,7/26/2019 1:48:10 AM,Record,7/26/2019 1:48:11 AM,7/26/2019 1:48:11 AM,2019-07-26,1:48:11,1
1075,27.39999962,45,7/26/2019 1:48:11 AM,3,7/26/2019 1:48:11 AM,Record,7/26/2019 1:48:12 AM,7/26/2019 1:48:12 AM,2019-07-26,1:48:12,1
1077,27.39999962,44.90000153,7/26/2019 1:48:14 AM,3,7/26/2019 1:48:14 AM,Record,7/26/2019 1:48:14 AM,7/26/2019 1:48:14 AM,2019-07-26,1:48:14,1
1079,27.39999962,45,7/26/2019 1:48:16 AM,3,7/26/2019 1:48:16 AM,Record,7/26/2019 1:48:17 AM,7/26/2019 1:48:17 AM,2019-07-26,1:48:17,1
1081,27.39999962,44.90000153,7/26/2019 1:48:19 AM,3,7/26/2019 1:48:19 AM,Record,7/26/2019 1:48:19 AM,7/26/2019 1:48:19 AM,2019-07-26,1:48:19,1
1082,27.29999924,44.90000153,7/26/2019 1:48:20 AM,3,7/26/2019 1:48:20 AM,Record,7/26/2019 1:48:21 AM,7/26/2019 1:48:21 AM,2019-07-26,1:48:21,1
1083,27.29999924,45,7/26/2019 1:48:21 AM,3,7/26/2019 1:48:21 AM,Record,7/26/2019 1:48:22 AM,7/26/2019 1:48:22 AM,2019-07-26,1:48:22,1
1084,27.39999962,44.90000153,7/26/2019 1:48:23 AM,3,7/26/2019 1:48:23 AM,Record,7/26/2019 1:48:23 AM,7/26/2019 1:48:23 AM,2019-07-26,1:48:23,1
1086,27.29999924,44.90000153,7/26/2019 1:48:25 AM,3,7/26/2019 1:48:25 AM,Record,7/26/2019 1:48:26 AM,7/26/2019 1:48:26 AM,2019-07-26,1:48:26,1
1087,27.39999962,45,7/26/2019 1:48:26 AM,3,7/26/2019 1:48:26 AM,Record,7/26/2019 1:48:27 AM,7/26/2019 1:48:27 AM,2019-07-26,1:48:27,1
1091,27.39999962,44.90000153,7/26/2019 1:48:31 AM,3,7/26/2019 1:48:31 AM,Record,7/26/2019 1:48:32 AM,7/26/2019 1:48:32 AM,2019-07-26,1:48:32,1
1092,27.39999962,45,7/26/2019 1:48:33 AM,3,7/26/2019 1:48:33 AM,Record,7/26/2019 1:48:33 AM,7/26/2019 1:48:33 AM,2019-07-26,1:48:33,1
1096,27.29999924,45,7/26/2019 1:48:38 AM,3,7/26/2019 1:48:38 AM,Record,7/26/2019 1:48:38 AM,7/26/2019 1:48:38 AM,2019-07-26,1:48:38,1
1097,27.39999962,45,7/26/2019 1:48:39 AM,3,7/26/2019 1:48:39 AM,Record,7/26/2019 1:48:40 AM,7/26/2019 1:48:40 AM,2019-07-26,1:48:40,1
1098,27.39999962,44.90000153,7/26/2019 1:48:40 AM,3,7/26/2019 1:48:40 AM,Record,7/26/2019 1:48:41 AM,7/26/2019 1:48:41 AM,2019-07-26,1:48:41,1
1099,27.39999962,45,7/26/2019 1:48:42 AM,3,7/26/2019 1:48:42 AM,Record,7/26/2019 1:48:42 AM,7/26/2019 1:48:42 AM,2019-07-26,1:48:42,1
1107,27.39999962,45.09999847,7/26/2019 1:48:52 AM,3,7/26/2019 1:48:52 AM,Record,7/26/2019 1:48:52 AM,7/26/2019 1:48:52 AM,2019-07-26,1:48:52,1
1108,27.39999962,45,7/26/2019 1:48:53 AM,3,7/26/2019 1:48:53 AM,Record,7/26/2019 1:48:53 AM,7/26/2019 1:48:53 AM,2019-07-26,1:48:53,1
1112,27.39999962,45.09999847,7/26/2019 1:48:58 AM,3,7/26/2019 1:48:58 AM,Record,7/26/2019 1:48:59 AM,7/26/2019 1:48:59 AM,2019-07-26,1:48:59,1
1113,27.39999962,45,7/26/2019 1:49:00 AM,3,7/26/2019 1:48:59 AM,Record,7/26/2019 1:49:00 AM,7/26/2019 1:49:00 AM,2019-07-26,1:49:00,1
1115,27.39999962,44.79999924,7/26/2019 1:49:02 AM,3,7/26/2019 1:49:02 AM,Record,7/26/2019 1:49:02 AM,7/26/2019 1:49:02 AM,2019-07-26,1:49:02,1
1116,27.39999962,45.09999847,7/26/2019 1:49:03 AM,3,7/26/2019 1:49:03 AM,Record,7/26/2019 1:49:04 AM,7/26/2019 1:49:04 AM,2019-07-26,1:49:04,1
1117,27.39999962,45,7/26/2019 1:49:05 AM,3,7/26/2019 1:49:04 AM,Record,7/26/2019 1:49:05 AM,7/26/2019 1:49:05 AM,2019-07-26,1:49:05,1
1119,27.29999924,45,7/26/2019 1:49:07 AM,3,7/26/2019 1:49:07 AM,Record,7/26/2019 1:49:07 AM,7/26/2019 1:49:07 AM,2019-07-26,1:49:07,1
1122,27.39999962,45,7/26/2019 1:49:11 AM,3,7/26/2019 1:49:11 AM,Record,7/26/2019 1:49:11 AM,7/26/2019 1:49:11 AM,2019-07-26,1:49:11,1
1125,27.29999924,45,7/26/2019 1:49:15 AM,3,7/26/2019 1:49:15 AM,Record,7/26/2019 1:49:15 AM,7/26/2019 1:49:15 AM,2019-07-26,1:49:15,1
1127,27.39999962,45,7/26/2019 1:49:17 AM,3,7/26/2019 1:49:17 AM,Record,7/26/2019 1:49:18 AM,7/26/2019 1:49:18 AM,2019-07-26,1:49:18,1
1129,27.39999962,44.90000153,7/26/2019 1:49:20 AM,3,7/26/2019 1:49:20 AM,Record,7/26/2019 1:49:20 AM,7/26/2019 1:49:20 AM,2019-07-26,1:49:20,1
1130,27.29999924,44.90000153,7/26/2019 1:49:21 AM,3,7/26/2019 1:49:21 AM,Record,7/26/2019 1:49:22 AM,7/26/2019 1:49:22 AM,2019-07-26,1:49:22,1
1131,27.39999962,44.90000153,7/26/2019 1:49:22 AM,3,7/26/2019 1:49:22 AM,Record,7/26/2019 1:49:23 AM,7/26/2019 1:49:23 AM,2019-07-26,1:49:23,1
1132,27.39999962,45,7/26/2019 1:49:23 AM,3,7/26/2019 1:49:23 AM,Record,7/26/2019 1:49:24 AM,7/26/2019 1:49:24 AM,2019-07-26,1:49:24,1
1133,27.39999962,44.90000153,7/26/2019 1:49:25 AM,3,7/26/2019 1:49:25 AM,Record,7/26/2019 1:49:25 AM,7/26/2019 1:49:25 AM,2019-07-26,1:49:25,1
1135,27.39999962,44.79999924,7/26/2019 1:49:27 AM,3,7/26/2019 1:49:27 AM,Record,7/26/2019 1:49:28 AM,7/26/2019 1:49:28 AM,2019-07-26,1:49:28,1
1137,27.39999962,44.90000153,7/26/2019 1:49:30 AM,3,7/26/2019 1:49:30 AM,Record,7/26/2019 1:49:30 AM,7/26/2019 1:49:30 AM,2019-07-26,1:49:30,1
1144,27.39999962,44.79999924,7/26/2019 1:49:39 AM,3,7/26/2019 1:49:39 AM,Record,7/26/2019 1:49:39 AM,7/26/2019 1:49:39 AM,2019-07-26,1:49:39,1
1145,27.39999962,44.90000153,7/26/2019 1:49:40 AM,3,7/26/2019 1:49:40 AM,Record,7/26/2019 1:49:41 AM,7/26/2019 1:49:41 AM,2019-07-26,1:49:41,1
1147,27.39999962,44.79999924,7/26/2019 1:49:43 AM,3,7/26/2019 1:49:42 AM,Record,7/26/2019 1:49:43 AM,7/26/2019 1:49:43 AM,2019-07-26,1:49:43,1
1148,27.39999962,44.90000153,7/26/2019 1:49:44 AM,3,7/26/2019 1:49:44 AM,Record,7/26/2019 1:49:44 AM,7/26/2019 1:49:44 AM,2019-07-26,1:49:44,1
1152,27.39999962,44.79999924,7/26/2019 1:49:49 AM,3,7/26/2019 1:49:49 AM,Record,7/26/2019 1:49:50 AM,7/26/2019 1:49:50 AM,2019-07-26,1:49:50,1
1153,27.5,44.90000153,7/26/2019 1:49:50 AM,3,7/26/2019 1:49:50 AM,Record,7/26/2019 1:49:51 AM,7/26/2019 1:49:51 AM,2019-07-26,1:49:51,1
1154,27.39999962,44.90000153,7/26/2019 1:49:52 AM,3,7/26/2019 1:49:51 AM,Record,7/26/2019 1:49:52 AM,7/26/2019 1:49:52 AM,2019-07-26,1:49:52,1
1155,27.39999962,45,7/26/2019 1:49:53 AM,3,7/26/2019 1:49:53 AM,Record,7/26/2019 1:49:53 AM,7/26/2019 1:49:53 AM,2019-07-26,1:49:53,1
1156,27.39999962,44.79999924,7/26/2019 1:49:54 AM,3,7/26/2019 1:49:54 AM,Record,7/26/2019 1:49:55 AM,7/26/2019 1:49:55 AM,2019-07-26,1:49:55,1
1157,27.39999962,45,7/26/2019 1:49:55 AM,3,7/26/2019 1:49:55 AM,Record,7/26/2019 1:49:56 AM,7/26/2019 1:49:56 AM,2019-07-26,1:49:56,1
1158,27.39999962,44.90000153,7/26/2019 1:49:57 AM,3,7/26/2019 1:49:56 AM,Record,7/26/2019 1:49:57 AM,7/26/2019 1:49:57 AM,2019-07-26,1:49:57,1
1161,27.39999962,45,7/26/2019 1:50:00 AM,3,7/26/2019 1:50:00 AM,Record,7/26/2019 1:50:01 AM,7/26/2019 1:50:01 AM,2019-07-26,1:50:01,1
1163,27.5,45,7/26/2019 1:50:03 AM,3,7/26/2019 1:50:03 AM,Record,7/26/2019 1:50:03 AM,7/26/2019 1:50:03 AM,2019-07-26,1:50:03,1
1164,27.39999962,45,7/26/2019 1:50:04 AM,3,7/26/2019 1:50:04 AM,Record,7/26/2019 1:50:05 AM,7/26/2019 1:50:05 AM,2019-07-26,1:50:05,1
1166,27.39999962,44.90000153,7/26/2019 1:50:07 AM,3,7/26/2019 1:50:07 AM,Record,7/26/2019 1:50:07 AM,7/26/2019 1:50:07 AM,2019-07-26,1:50:07,1
1168,27.39999962,45,7/26/2019 1:50:09 AM,3,7/26/2019 1:50:09 AM,Record,7/26/2019 1:50:10 AM,7/26/2019 1:50:10 AM,2019-07-26,1:50:10,1
1170,27.39999962,45.09999847,7/26/2019 1:50:12 AM,3,7/26/2019 1:50:12 AM,Record,7/26/2019 1:50:12 AM,7/26/2019 1:50:12 AM,2019-07-26,1:50:12,1
1171,27.39999962,45,7/26/2019 1:50:13 AM,3,7/26/2019 1:50:13 AM,Record,7/26/2019 1:50:13 AM,7/26/2019 1:50:13 AM,2019-07-26,1:50:13,1
1172,27.39999962,45.09999847,7/26/2019 1:50:14 AM,3,7/26/2019 1:50:14 AM,Record,7/26/2019 1:50:15 AM,7/26/2019 1:50:15 AM,2019-07-26,1:50:15,1
1173,27.39999962,45.20000076,7/26/2019 1:50:15 AM,3,7/26/2019 1:50:15 AM,Record,7/26/2019 1:50:16 AM,7/26/2019 1:50:16 AM,2019-07-26,1:50:16,1
1174,27.39999962,45.09999847,7/26/2019 1:50:17 AM,3,7/26/2019 1:50:17 AM,Record,7/26/2019 1:50:17 AM,7/26/2019 1:50:17 AM,2019-07-26,1:50:17,1
1175,27.39999962,45.20000076,7/26/2019 1:50:18 AM,3,7/26/2019 1:50:18 AM,Record,7/26/2019 1:50:18 AM,7/26/2019 1:50:18 AM,2019-07-26,1:50:18,1
1180,27.39999962,45.29999924,7/26/2019 1:50:24 AM,3,7/26/2019 1:50:24 AM,Record,7/26/2019 1:50:25 AM,7/26/2019 1:50:25 AM,2019-07-26,1:50:25,1
1181,27.39999962,45.20000076,7/26/2019 1:50:26 AM,3,7/26/2019 1:50:26 AM,Record,7/26/2019 1:50:26 AM,7/26/2019 1:50:26 AM,2019-07-26,1:50:26,1
1182,27.39999962,45.29999924,7/26/2019 1:50:27 AM,3,7/26/2019 1:50:27 AM,Record,7/26/2019 1:50:27 AM,7/26/2019 1:50:27 AM,2019-07-26,1:50:27,1
1183,27.39999962,45,7/26/2019 1:50:28 AM,3,7/26/2019 1:50:28 AM,Record,7/26/2019 1:50:29 AM,7/26/2019 1:50:29 AM,2019-07-26,1:50:29,1
1184,27.5,45.29999924,7/26/2019 1:50:30 AM,3,7/26/2019 1:50:29 AM,Record,7/26/2019 1:50:30 AM,7/26/2019 1:50:30 AM,2019-07-26,1:50:30,1
1185,27.39999962,45.40000153,7/26/2019 1:50:31 AM,3,7/26/2019 1:50:31 AM,Record,7/26/2019 1:50:32 AM,7/26/2019 1:50:32 AM,2019-07-26,1:50:32,1
1186,27.39999962,45.29999924,7/26/2019 1:50:32 AM,3,7/26/2019 1:50:32 AM,Record,7/26/2019 1:50:33 AM,7/26/2019 1:50:33 AM,2019-07-26,1:50:33,1
1188,27.39999962,45.40000153,7/26/2019 1:50:35 AM,3,7/26/2019 1:50:35 AM,Record,7/26/2019 1:50:35 AM,7/26/2019 1:50:35 AM,2019-07-26,1:50:35,1
1190,27.39999962,45.29999924,7/26/2019 1:50:37 AM,3,7/26/2019 1:50:37 AM,Record,7/26/2019 1:50:38 AM,7/26/2019 1:50:38 AM,2019-07-26,1:50:38,1
1192,27.39999962,45.40000153,7/26/2019 1:50:40 AM,3,7/26/2019 1:50:40 AM,Record,7/26/2019 1:50:40 AM,7/26/2019 1:50:40 AM,2019-07-26,1:50:40,1
1196,27.39999962,45.29999924,7/26/2019 1:50:45 AM,3,7/26/2019 1:50:45 AM,Record,7/26/2019 1:50:46 AM,7/26/2019 1:50:46 AM,2019-07-26,1:50:46,1
1197,27.39999962,45.40000153,7/26/2019 1:50:46 AM,3,7/26/2019 1:50:46 AM,Record,7/26/2019 1:50:47 AM,7/26/2019 1:50:47 AM,2019-07-26,1:50:47,1
1198,27.29999924,45.29999924,7/26/2019 1:50:48 AM,3,7/26/2019 1:50:48 AM,Record,7/26/2019 1:50:48 AM,7/26/2019 1:50:48 AM,2019-07-26,1:50:48,1
1199,27.39999962,45.40000153,7/26/2019 1:50:49 AM,3,7/26/2019 1:50:49 AM,Record,7/26/2019 1:50:49 AM,7/26/2019 1:50:49 AM,2019-07-26,1:50:49,1
1202,27.39999962,45.29999924,7/26/2019 1:50:53 AM,3,7/26/2019 1:50:53 AM,Record,7/26/2019 1:50:53 AM,7/26/2019 1:50:53 AM,2019-07-26,1:50:53,1
1203,27.39999962,45.40000153,7/26/2019 1:50:54 AM,3,7/26/2019 1:50:54 AM,Record,7/26/2019 1:50:54 AM,7/26/2019 1:50:54 AM,2019-07-26,1:50:54,1
